region,date,consumption
Hauts-de-France,2018-06-29,5109
Hauts-de-France,2018-06-30,4591
Hauts-de-France,2018-07-01,4324
Hauts-de-France,2018-07-02,5029
Hauts-de-France,2018-07-03,5189
Hauts-de-France,2018-07-04,5243
Hauts-de-France,2018-07-05,5251
Hauts-de-France,2018-07-06,5219
Hauts-de-France,2018-07-07,4647
Hauts-de-France,2018-07-08,4338
Hauts-de-France,2018-07-09,5026
Hauts-de-France,2018-07-10,5110
Hauts-de-France,2018-07-11,5121
Hauts-de-France,2018-07-12,5169
Hauts-de-France,2018-07-13,5104
Hauts-de-France,2018-07-14,4431
Hauts-de-France,2018-07-15,4175
Hauts-de-France,2018-07-16,4909
Hauts-de-France,2018-07-17,5035
Hauts-de-France,2018-07-18,5118
Hauts-de-France,2018-07-19,5163
Hauts-de-France,2018-07-20,5113
Hauts-de-France,2018-07-21,4534
Hauts-de-France,2018-07-22,4267
Hauts-de-France,2018-07-23,4951
Hauts-de-France,2018-07-24,5054
Hauts-de-France,2018-07-25,5153
Hauts-de-France,2018-07-26,5207
Hauts-de-France,2018-07-27,5078
Hauts-de-France,2018-07-28,4303
Hauts-de-France,2018-07-29,4077
Hauts-de-France,2018-07-30,4630
Hauts-de-France,2018-07-31,4729
Hauts-de-France,2018-08-01,4658
Hauts-de-France,2018-08-02,4692
Hauts-de-France,2018-08-03,4696
Hauts-de-France,2018-08-04,4269
Hauts-de-France,2018-08-05,4018
Hauts-de-France,2018-08-06,4478
Hauts-de-France,2018-08-07,4572
Hauts-de-France,2018-08-08,4447
Hauts-de-France,2018-08-09,4444
Hauts-de-France,2018-08-10,4371
Hauts-de-France,2018-08-11,4037
Hauts-de-France,2018-08-12,3882
Hauts-de-France,2018-08-13,4328
Hauts-de-France,2018-08-14,4378
Hauts-de-France,2018-08-15,4101
Hauts-de-France,2018-08-16,4384
Hauts-de-France,2018-08-17,4420
Hauts-de-France,2018-08-18,4127
Hauts-de-France,2018-08-19,3976
Hauts-de-France,2018-08-20,4561
Hauts-de-France,2018-08-21,4753
Hauts-de-France,2018-08-22,4828
Hauts-de-France,2018-08-23,4881
Hauts-de-France,2018-08-24,4818
Hauts-de-France,2018-08-25,4348
Hauts-de-France,2018-08-26,4171
Hauts-de-France,2018-08-27,4832
Hauts-de-France,2018-08-28,4976
Hauts-de-France,2018-08-29,5093
Hauts-de-France,2018-08-30,5098
Hauts-de-France,2018-08-31,5078
Hauts-de-France,2018-09-01,4550
Hauts-de-France,2018-09-02,4293
Hauts-de-France,2018-09-03,4924
Hauts-de-France,2018-09-04,5011
Hauts-de-France,2018-09-05,5165
Hauts-de-France,2018-09-06,5175
Hauts-de-France,2018-09-07,5141
Hauts-de-France,2018-09-08,4554
Hauts-de-France,2018-09-09,4335
Hauts-de-France,2018-09-10,5046
Hauts-de-France,2018-09-11,5246
Hauts-de-France,2018-09-12,5300
Hauts-de-France,2018-09-13,5303
Hauts-de-France,2018-09-14,5205
Hauts-de-France,2018-09-15,4704
Hauts-de-France,2018-09-16,4428
Hauts-de-France,2018-09-17,5143
Hauts-de-France,2018-09-18,5257
Hauts-de-France,2018-09-19,5352
Hauts-de-France,2018-09-20,5317
Hauts-de-France,2018-09-21,5350
Hauts-de-France,2018-09-22,4811
Hauts-de-France,2018-09-23,4685
Hauts-de-France,2018-09-24,5338
Hauts-de-France,2018-09-25,5526
Hauts-de-France,2018-09-26,5558
Hauts-de-France,2018-09-27,5554
Hauts-de-France,2018-09-28,5526
Hauts-de-France,2018-09-29,5035
Hauts-de-France,2018-09-30,4817
Hauts-de-France,2018-10-01,5524
Hauts-de-France,2018-10-02,5764
Hauts-de-France,2018-10-03,5656
Hauts-de-France,2018-10-04,5595
Hauts-de-France,2018-10-05,5518
Hauts-de-France,2018-10-06,4915
Hauts-de-France,2018-10-07,4735
Hauts-de-France,2018-10-08,5506
Hauts-de-France,2018-10-09,5586
Hauts-de-France,2018-10-10,5461
Hauts-de-France,2018-10-11,5381
Hauts-de-France,2018-10-12,5403
Hauts-de-France,2018-10-13,4822
Hauts-de-France,2018-10-14,4529
Hauts-de-France,2018-10-15,5176
Hauts-de-France,2018-10-16,5394
Hauts-de-France,2018-10-17,5434
Hauts-de-France,2018-10-18,5498
Hauts-de-France,2018-10-19,5571
Hauts-de-France,2018-10-20,5162
Hauts-de-France,2018-10-21,4972
Hauts-de-France,2018-10-22,5688
Hauts-de-France,2018-10-23,5959
Hauts-de-France,2018-10-24,5829
Hauts-de-France,2018-10-25,5754
Hauts-de-France,2018-10-26,5922
Hauts-de-France,2018-10-27,5740
Hauts-de-France,2018-10-28,5853
Hauts-de-France,2018-10-29,6753
Hauts-de-France,2018-10-30,6871
Hauts-de-France,2018-10-31,6590
Hauts-de-France,2018-11-01,5738
Hauts-de-France,2018-11-02,6090
Hauts-de-France,2018-11-03,6200
Hauts-de-France,2018-11-04,5858
Hauts-de-France,2018-11-05,6229
Hauts-de-France,2018-11-06,6086
Hauts-de-France,2018-11-07,6379
Hauts-de-France,2018-11-08,6442
Hauts-de-France,2018-11-09,6417
Hauts-de-France,2018-11-10,5801
Hauts-de-France,2018-11-11,5473
Hauts-de-France,2018-11-12,6151
Hauts-de-France,2018-11-13,6344
Hauts-de-France,2018-11-14,6486
Hauts-de-France,2018-11-15,6666
Hauts-de-France,2018-11-16,6734
Hauts-de-France,2018-11-17,6316
Hauts-de-France,2018-11-18,6258
Hauts-de-France,2018-11-19,7379
Hauts-de-France,2018-11-20,7442
Hauts-de-France,2018-11-21,7516
Hauts-de-France,2018-11-22,7503
Hauts-de-France,2018-11-23,7274
Hauts-de-France,2018-11-24,6565
Hauts-de-France,2018-11-25,6280
Hauts-de-France,2018-11-26,7084
Hauts-de-France,2018-11-27,7142
Hauts-de-France,2018-11-28,7105
Hauts-de-France,2018-11-29,6878
Hauts-de-France,2018-11-30,6650
Hauts-de-France,2018-12-01,6307
Hauts-de-France,2018-12-02,5686
Hauts-de-France,2018-12-03,6248
Hauts-de-France,2018-12-04,6447
Hauts-de-France,2018-12-05,6651
Hauts-de-France,2018-12-06,6492
Hauts-de-France,2018-12-07,6604
Hauts-de-France,2018-12-08,6272
Hauts-de-France,2018-12-09,6043
Hauts-de-France,2018-12-10,6766
Hauts-de-France,2018-12-11,7077
Hauts-de-France,2018-12-12,7368
Hauts-de-France,2018-12-13,7722
Hauts-de-France,2018-12-14,7915
Hauts-de-France,2018-12-15,7492
Hauts-de-France,2018-12-16,6947
Hauts-de-France,2018-12-17,7114
Hauts-de-France,2018-12-18,7143
Hauts-de-France,2018-12-19,6861
Hauts-de-France,2018-12-20,6857
Hauts-de-France,2018-12-21,6533
Hauts-de-France,2018-12-22,5817
Hauts-de-France,2018-12-23,5650
Hauts-de-France,2018-12-24,5640
Hauts-de-France,2018-12-25,5745
Hauts-de-France,2018-12-26,6712
Hauts-de-France,2018-12-27,6993
Hauts-de-France,2018-12-28,7113
Hauts-de-France,2018-12-29,6522
Hauts-de-France,2018-12-30,6026
Hauts-de-France,2018-12-31,5876
Hauts-de-France,2019-01-01,5603
Hauts-de-France,2019-01-02,6523
Hauts-de-France,2019-01-03,7032
Hauts-de-France,2019-01-04,7239
Hauts-de-France,2019-01-05,6777
Hauts-de-France,2019-01-06,6489
Hauts-de-France,2019-01-07,7002
Hauts-de-France,2019-01-08,7025
Hauts-de-France,2019-01-09,7334
Hauts-de-France,2019-01-10,7641
Hauts-de-France,2019-01-11,7440
Hauts-de-France,2019-01-12,6660
Hauts-de-France,2019-01-13,6128
Hauts-de-France,2019-01-14,6914
Hauts-de-France,2019-01-15,7226
Hauts-de-France,2019-01-16,7282
Hauts-de-France,2019-01-17,7322
Hauts-de-France,2019-01-18,7658
Hauts-de-France,2019-01-19,7282
Hauts-de-France,2019-01-20,6959
Hauts-de-France,2019-01-21,7960
Hauts-de-France,2019-01-22,8164
Hauts-de-France,2019-01-23,7981
Hauts-de-France,2019-01-24,8098
Hauts-de-France,2019-01-25,7911
Hauts-de-France,2019-01-26,6792
Hauts-de-France,2019-01-27,6510
Hauts-de-France,2019-01-28,7463
Hauts-de-France,2019-01-29,7799
Hauts-de-France,2019-01-30,7663
Hauts-de-France,2019-01-31,8151
Hauts-de-France,2019-02-01,7693
Hauts-de-France,2019-02-02,7140
Hauts-de-France,2019-02-03,6759
Hauts-de-France,2019-02-04,7895
Hauts-de-France,2019-02-05,7584
Hauts-de-France,2019-02-06,7493
Hauts-de-France,2019-02-07,7165
Hauts-de-France,2019-02-08,7185
Hauts-de-France,2019-02-09,6496
Hauts-de-France,2019-02-10,6281
Hauts-de-France,2019-02-11,7014
Hauts-de-France,2019-02-12,7131
Hauts-de-France,2019-02-13,7254
Hauts-de-France,2019-02-14,7139
Hauts-de-France,2019-02-15,6871
Hauts-de-France,2019-02-16,6149
Hauts-de-France,2019-02-17,5719
Hauts-de-France,2019-02-18,6318
Hauts-de-France,2019-02-19,6435
Hauts-de-France,2019-02-20,6656
Hauts-de-France,2019-02-21,6517
Hauts-de-France,2019-02-22,6471
Hauts-de-France,2019-02-23,5811
Hauts-de-France,2019-02-24,5682
Hauts-de-France,2019-02-25,6311
Hauts-de-France,2019-02-26,6245
Hauts-de-France,2019-02-27,6192
Hauts-de-France,2019-02-28,6436
Hauts-de-France,2019-03-01,6487
Hauts-de-France,2019-03-02,6038
Hauts-de-France,2019-03-03,5736
Hauts-de-France,2019-03-04,6487
Hauts-de-France,2019-03-05,6668
Hauts-de-France,2019-03-06,6616
Hauts-de-France,2019-03-07,6681
Hauts-de-France,2019-03-08,6610
Hauts-de-France,2019-03-09,6058
Hauts-de-France,2019-03-10,5751
Hauts-de-France,2019-03-11,6640
Hauts-de-France,2019-03-12,6810
Hauts-de-France,2019-03-13,6930
Hauts-de-France,2019-03-14,6902
Hauts-de-France,2019-03-15,6643
Hauts-de-France,2019-03-16,5954
Hauts-de-France,2019-03-17,5749
Hauts-de-France,2019-03-18,6505
Hauts-de-France,2019-03-19,6558
Hauts-de-France,2019-03-20,6437
Hauts-de-France,2019-03-21,6317
Hauts-de-France,2019-03-22,6126
Hauts-de-France,2019-03-23,5665
Hauts-de-France,2019-03-24,5377
Hauts-de-France,2019-03-25,6177
Hauts-de-France,2019-03-26,6115
Hauts-de-France,2019-03-27,6112
Hauts-de-France,2019-03-28,6028
Hauts-de-France,2019-03-29,5903
Hauts-de-France,2019-03-30,5278
Hauts-de-France,2019-03-31,4856
Hauts-de-France,2019-04-01,5698
Hauts-de-France,2019-04-02,5848
Hauts-de-France,2019-04-03,6248
Hauts-de-France,2019-04-04,6442
Hauts-de-France,2019-04-05,6153
Hauts-de-France,2019-04-06,5489
Hauts-de-France,2019-04-07,5278
Hauts-de-France,2019-04-08,5842
Hauts-de-France,2019-04-09,5950
Hauts-de-France,2019-04-10,6028
Hauts-de-France,2019-04-11,6123
Hauts-de-France,2019-04-12,6235
Hauts-de-France,2019-04-13,5836
Hauts-de-France,2019-04-14,5696
Hauts-de-France,2019-04-15,6045
Hauts-de-France,2019-04-16,5824
Hauts-de-France,2019-04-17,5732
Hauts-de-France,2019-04-18,5473
Hauts-de-France,2019-04-19,5312
Hauts-de-France,2019-04-20,4799
Hauts-de-France,2019-04-21,4413
Hauts-de-France,2019-04-22,4465
Hauts-de-France,2019-04-23,5088
Hauts-de-France,2019-04-24,5161
Hauts-de-France,2019-04-25,5354
Hauts-de-France,2019-04-26,5476
Hauts-de-France,2019-04-27,5186
Hauts-de-France,2019-04-28,5123
Hauts-de-France,2019-04-29,5614
Hauts-de-France,2019-04-30,5563
Hauts-de-France,2019-05-01,4833
Hauts-de-France,2019-05-02,5532
Hauts-de-France,2019-05-03,5652
Hauts-de-France,2019-05-04,5441
Hauts-de-France,2019-05-05,5295
Hauts-de-France,2019-05-06,5980
Hauts-de-France,2019-05-07,5803
Hauts-de-France,2019-05-08,5211
Hauts-de-France,2019-05-09,5608
Hauts-de-France,2019-05-10,5630
Hauts-de-France,2019-05-11,5036
Hauts-de-France,2019-05-12,4869
Hauts-de-France,2019-05-13,5443
Hauts-de-France,2019-05-14,5396
Hauts-de-France,2019-05-15,5388
Hauts-de-France,2019-05-16,5357
Hauts-de-France,2019-05-17,5453
Hauts-de-France,2019-05-18,4929
Hauts-de-France,2019-05-19,4688
Hauts-de-France,2019-05-20,5286
Hauts-de-France,2019-05-21,5191
Hauts-de-France,2019-05-22,5196
Hauts-de-France,2019-05-23,5163
Hauts-de-France,2019-05-24,5172
Hauts-de-France,2019-05-25,4695
Hauts-de-France,2019-05-26,4431
Hauts-de-France,2019-05-27,5028
Hauts-de-France,2019-05-28,5170
Hauts-de-France,2019-05-29,5221
Hauts-de-France,2019-05-30,4624
Hauts-de-France,2019-05-31,4849
Hauts-de-France,2019-06-01,4598
Hauts-de-France,2019-06-02,4350
Hauts-de-France,2019-06-03,4965
Hauts-de-France,2019-06-04,5098
Hauts-de-France,2019-06-05,5136
Hauts-de-France,2019-06-06,5171
Hauts-de-France,2019-06-07,5190
Hauts-de-France,2019-06-08,4804
Hauts-de-France,2019-06-09,4438
Hauts-de-France,2019-06-10,4554
Hauts-de-France,2019-06-11,5069
Hauts-de-France,2019-06-12,5166
Hauts-de-France,2019-06-13,5176
Hauts-de-France,2019-06-14,5191
Hauts-de-France,2019-06-15,4602
Hauts-de-France,2019-06-16,4340
Hauts-de-France,2019-06-17,4958
Hauts-de-France,2019-06-18,5028
Hauts-de-France,2019-06-19,5026
Hauts-de-France,2019-06-20,5009
Hauts-de-France,2019-06-21,4961
Hauts-de-France,2019-06-22,4493
Hauts-de-France,2019-06-23,4264
Hauts-de-France,2019-06-24,4980
Hauts-de-France,2019-06-25,5134
Hauts-de-France,2019-06-26,5086
Hauts-de-France,2019-06-27,5026
Hauts-de-France,2019-06-28,5035
Hauts-de-France,2019-06-29,4617
Hauts-de-France,2019-06-30,4357
Hauts-de-France,2019-07-01,4923
Hauts-de-France,2019-07-02,5021
Hauts-de-France,2019-07-03,5074
Hauts-de-France,2019-07-04,5156
Hauts-de-France,2019-07-05,5236
Hauts-de-France,2019-07-06,4678
Hauts-de-France,2019-07-07,4358
Hauts-de-France,2019-07-08,4932
Hauts-de-France,2019-07-09,5031
Hauts-de-France,2019-07-10,5148
Hauts-de-France,2019-07-11,5106
Hauts-de-France,2019-07-12,5088
Hauts-de-France,2019-07-13,4530
Hauts-de-France,2019-07-14,4244
Hauts-de-France,2019-07-15,4907
Hauts-de-France,2019-07-16,5064
Hauts-de-France,2019-07-17,5129
Hauts-de-France,2019-07-18,5126
Hauts-de-France,2019-07-19,5062
Hauts-de-France,2019-07-20,4573
Hauts-de-France,2019-07-21,4327
Hauts-de-France,2019-07-22,5005
Hauts-de-France,2019-07-23,5152
Hauts-de-France,2019-07-24,5157
Hauts-de-France,2019-07-25,5076
Hauts-de-France,2019-07-26,4912
Hauts-de-France,2019-07-27,4355
Hauts-de-France,2019-07-28,4003
Hauts-de-France,2019-07-29,4574
Hauts-de-France,2019-07-30,4609
Hauts-de-France,2019-07-31,4575
Hauts-de-France,2019-08-01,4615
Hauts-de-France,2019-08-02,4518
Hauts-de-France,2019-08-03,4135
Hauts-de-France,2019-08-04,3979
Hauts-de-France,2019-08-05,4351
Hauts-de-France,2019-08-06,4367
Hauts-de-France,2019-08-07,4365
Hauts-de-France,2019-08-08,4337
Hauts-de-France,2019-08-09,4402
Hauts-de-France,2019-08-10,4093
Hauts-de-France,2019-08-11,3801
Hauts-de-France,2019-08-12,4195
Hauts-de-France,2019-08-13,4267
Hauts-de-France,2019-08-14,4325
Hauts-de-France,2019-08-15,4031
Hauts-de-France,2019-08-16,4174
Hauts-de-France,2019-08-17,4067
Hauts-de-France,2019-08-18,3910
Hauts-de-France,2019-08-19,4368
Hauts-de-France,2019-08-20,4507
Hauts-de-France,2019-08-21,4631
Hauts-de-France,2019-08-22,4654
Hauts-de-France,2019-08-23,4731
Hauts-de-France,2019-08-24,4418
Hauts-de-France,2019-08-25,4198
Hauts-de-France,2019-08-26,4855
Hauts-de-France,2019-08-27,5016
Hauts-de-France,2019-08-28,5020
Hauts-de-France,2019-08-29,5003
Hauts-de-France,2019-08-30,4996
Hauts-de-France,2019-08-31,4529
Hauts-de-France,2019-09-01,4233
Hauts-de-France,2019-09-02,4791
Hauts-de-France,2019-09-03,4926
Hauts-de-France,2019-09-04,5045
Hauts-de-France,2019-09-05,5021
Hauts-de-France,2019-09-06,5077
Hauts-de-France,2019-09-07,4559
Hauts-de-France,2019-09-08,4343
Hauts-de-France,2019-09-09,5013
Hauts-de-France,2019-09-10,5054
Hauts-de-France,2019-09-11,5167
Hauts-de-France,2019-09-12,5172
Hauts-de-France,2019-09-13,5127
Hauts-de-France,2019-09-14,4613
Hauts-de-France,2019-09-15,4371
Hauts-de-France,2019-09-16,4997
Hauts-de-France,2019-09-17,5091
Hauts-de-France,2019-09-18,5177
Hauts-de-France,2019-09-19,5209
Hauts-de-France,2019-09-20,5134
Hauts-de-France,2019-09-21,4625
Hauts-de-France,2019-09-22,4295
Hauts-de-France,2019-09-23,4974
Hauts-de-France,2019-09-24,5109
Hauts-de-France,2019-09-25,5159
Hauts-de-France,2019-09-26,5279
Hauts-de-France,2019-09-27,5255
Hauts-de-France,2019-09-28,4749
Hauts-de-France,2019-09-29,4578
Hauts-de-France,2019-09-30,5178
Hauts-de-France,2019-10-01,5347
Hauts-de-France,2019-10-02,5353
Hauts-de-France,2019-10-03,5658
Hauts-de-France,2019-10-04,5619
Hauts-de-France,2019-10-05,5061
Hauts-de-France,2019-10-06,4829
Hauts-de-France,2019-10-07,5386
Hauts-de-France,2019-10-08,5463
Hauts-de-France,2019-10-09,5592
Hauts-de-France,2019-10-10,5564
Hauts-de-France,2019-10-11,5549
Hauts-de-France,2019-10-12,4944
Hauts-de-France,2019-10-13,4652
Hauts-de-France,2019-10-14,5282
Hauts-de-France,2019-10-15,5427
Hauts-de-France,2019-10-16,5713
Hauts-de-France,2019-10-17,5645
Hauts-de-France,2019-10-18,5677
Hauts-de-France,2019-10-19,5195
Hauts-de-France,2019-10-20,5022
Hauts-de-France,2019-10-21,5686
Hauts-de-France,2019-10-22,5759
Hauts-de-France,2019-10-23,5714
Hauts-de-France,2019-10-24,5560
Hauts-de-France,2019-10-25,5644
Hauts-de-France,2019-10-26,5114
Hauts-de-France,2019-10-27,4977
Hauts-de-France,2019-10-28,5974
Hauts-de-France,2019-10-29,6037
Hauts-de-France,2019-10-30,6249
Hauts-de-France,2019-10-31,6381
Hauts-de-France,2019-11-01,5526
Hauts-de-France,2019-11-02,5316
Hauts-de-France,2019-11-03,5209
Hauts-de-France,2019-11-04,5862
Hauts-de-France,2019-11-05,6072
Hauts-de-France,2019-11-06,6157
Hauts-de-France,2019-11-07,6350
Hauts-de-France,2019-11-08,6573
Hauts-de-France,2019-11-09,6031
Hauts-de-France,2019-11-10,5764
Hauts-de-France,2019-11-11,5972
Hauts-de-France,2019-11-12,6700
Hauts-de-France,2019-11-13,6692
Hauts-de-France,2019-11-14,6903
Hauts-de-France,2019-11-15,7127
Hauts-de-France,2019-11-16,6516
Hauts-de-France,2019-11-17,6076
Hauts-de-France,2019-11-18,6893
Hauts-de-France,2019-11-19,7052
Hauts-de-France,2019-11-20,7353
Hauts-de-France,2019-11-21,7370
Hauts-de-France,2019-11-22,6816
Hauts-de-France,2019-11-23,6183
Hauts-de-France,2019-11-24,5912
Hauts-de-France,2019-11-25,6434
Hauts-de-France,2019-11-26,6380
Hauts-de-France,2019-11-27,6424
Hauts-de-France,2019-11-28,6528
Hauts-de-France,2019-11-29,6578
Hauts-de-France,2019-11-30,6461
Hauts-de-France,2019-12-01,6390
Hauts-de-France,2019-12-02,7311
Hauts-de-France,2019-12-03,7566
Hauts-de-France,2019-12-04,7652
Hauts-de-France,2019-12-05,7681
Hauts-de-France,2019-12-06,7539
Hauts-de-France,2019-12-07,6324
Hauts-de-France,2019-12-08,5964
Hauts-de-France,2019-12-09,6839
Hauts-de-France,2019-12-10,7186
Hauts-de-France,2019-12-11,6882
Hauts-de-France,2019-12-12,7119
Hauts-de-France,2019-12-13,7012
Hauts-de-France,2019-12-14,6413
Hauts-de-France,2019-12-15,6122
Hauts-de-France,2019-12-16,6690
Hauts-de-France,2019-12-17,6477
Hauts-de-France,2019-12-18,6543
Hauts-de-France,2019-12-19,6319
Hauts-de-France,2019-12-20,6137
Hauts-de-France,2019-12-21,5845
Hauts-de-France,2019-12-22,5620
Hauts-de-France,2019-12-23,5886
Hauts-de-France,2019-12-24,5622
Hauts-de-France,2019-12-25,5068
Hauts-de-France,2019-12-26,5958
Hauts-de-France,2019-12-27,5855
Hauts-de-France,2019-12-28,5731
Hauts-de-France,2019-12-29,6048
Hauts-de-France,2019-12-30,6428
Hauts-de-France,2019-12-31,6453
Hauts-de-France,2020-01-01,6109
Hauts-de-France,2020-01-02,6575
Hauts-de-France,2020-01-03,6443
Hauts-de-France,2020-01-04,6291
Hauts-de-France,2020-01-05,5978
Hauts-de-France,2020-01-06,6741
Hauts-de-France,2020-01-07,6834
Hauts-de-France,2020-01-08,6561
Hauts-de-France,2020-01-09,6459
Hauts-de-France,2020-01-10,6567
Hauts-de-France,2020-01-11,6333
Hauts-de-France,2020-01-12,6208
Hauts-de-France,2020-01-13,6784
Hauts-de-France,2020-01-14,6868
Hauts-de-France,2020-01-15,6872
Hauts-de-France,2020-01-16,6809
Hauts-de-France,2020-01-17,6688
Hauts-de-France,2020-01-18,6447
Hauts-de-France,2020-01-19,6385
Hauts-de-France,2020-01-20,7277
Hauts-de-France,2020-01-21,7532
Hauts-de-France,2020-01-22,7792
Hauts-de-France,2020-01-23,7566
Hauts-de-France,2020-01-24,7582
Hauts-de-France,2020-01-25,7102
Hauts-de-France,2020-01-26,6509
Hauts-de-France,2020-01-27,6853
Hauts-de-France,2020-01-28,7108
Hauts-de-France,2020-01-29,7097
Hauts-de-France,2020-01-30,7013
Hauts-de-France,2020-01-31,6550
Hauts-de-France,2020-02-01,5918
Hauts-de-France,2020-02-02,5716
Hauts-de-France,2020-02-03,6283
Hauts-de-France,2020-02-04,6872
Hauts-de-France,2020-02-05,6768
Hauts-de-France,2020-02-06,6842
Hauts-de-France,2020-02-07,6984
Hauts-de-France,2020-02-08,6174
Hauts-de-France,2020-02-09,5972
Hauts-de-France,2020-02-10,6678
Hauts-de-France,2020-02-11,7025
Hauts-de-France,2020-02-12,7042
Hauts-de-France,2020-02-13,7113
Hauts-de-France,2020-02-14,6774
Hauts-de-France,2020-02-15,6134
Hauts-de-France,2020-02-16,5717
Hauts-de-France,2020-02-17,6485
Hauts-de-France,2020-02-18,6813
Hauts-de-France,2020-02-19,6810
Hauts-de-France,2020-02-20,6796
Hauts-de-France,2020-02-21,6866
Hauts-de-France,2020-02-22,6374
Hauts-de-France,2020-02-23,5828
Hauts-de-France,2020-02-24,6416
Hauts-de-France,2020-02-25,6550
Hauts-de-France,2020-02-26,6942
Hauts-de-France,2020-02-27,7188
Hauts-de-France,2020-02-28,7295
Hauts-de-France,2020-02-29,6401
Hauts-de-France,2020-03-01,6210
Hauts-de-France,2020-03-02,6830
Hauts-de-France,2020-03-03,6959
Hauts-de-France,2020-03-04,6946
Hauts-de-France,2020-03-05,6783
Hauts-de-France,2020-03-06,6752
Hauts-de-France,2020-03-07,6386
Hauts-de-France,2020-03-08,5987
Hauts-de-France,2020-03-09,6554
Hauts-de-France,2020-03-10,6610
Hauts-de-France,2020-03-11,6264
Hauts-de-France,2020-03-12,6345
Hauts-de-France,2020-03-13,6505
Hauts-de-France,2020-03-14,6106
Hauts-de-France,2020-03-15,5614
Hauts-de-France,2020-03-16,6147
Hauts-de-France,2020-03-17,5991
Hauts-de-France,2020-03-18,5566
Hauts-de-France,2020-03-19,5402
Hauts-de-France,2020-03-20,5386
Hauts-de-France,2020-03-21,5350
Hauts-de-France,2020-03-22,5271
Hauts-de-France,2020-03-23,5526
Hauts-de-France,2020-03-24,5574
Hauts-de-France,2020-03-25,5554
Hauts-de-France,2020-03-26,5464
Hauts-de-France,2020-03-27,5388
Hauts-de-France,2020-03-28,5061
Hauts-de-France,2020-03-29,5256
Hauts-de-France,2020-03-30,5673
Hauts-de-France,2020-03-31,5538
Hauts-de-France,2020-04-01,5468
Hauts-de-France,2020-04-02,5449
Hauts-de-France,2020-04-03,5215
Hauts-de-France,2020-04-04,4864
Hauts-de-France,2020-04-05,4519
Hauts-de-France,2020-04-06,4735
Hauts-de-France,2020-04-07,4809
Hauts-de-France,2020-04-08,4613
Hauts-de-France,2020-04-09,4492
Hauts-de-France,2020-04-10,4429
Hauts-de-France,2020-04-11,4160
Hauts-de-France,2020-04-12,3993
Hauts-de-France,2020-04-13,4265
Hauts-de-France,2020-04-14,4785
Hauts-de-France,2020-04-15,4875
Hauts-de-France,2020-04-16,4707
Hauts-de-France,2020-04-17,4560
Hauts-de-France,2020-04-18,4318
Hauts-de-France,2020-04-19,4197
Hauts-de-France,2020-04-20,4551
Hauts-de-France,2020-04-21,4584
Hauts-de-France,2020-04-22,4519
Hauts-de-France,2020-04-23,4445
Hauts-de-France,2020-04-24,4405
Hauts-de-France,2020-04-25,4245
Hauts-de-France,2020-04-26,4184
Hauts-de-France,2020-04-27,4486
Hauts-de-France,2020-04-28,4629
Hauts-de-France,2020-04-29,4735
Hauts-de-France,2020-04-30,4788
Hauts-de-France,2020-05-01,4313
Hauts-de-France,2020-05-02,4315
Hauts-de-France,2020-05-03,4316
Hauts-de-France,2020-05-04,4646
Hauts-de-France,2020-05-05,4781
Hauts-de-France,2020-05-06,4742
Hauts-de-France,2020-05-07,4706
Hauts-de-France,2020-05-08,4293
Hauts-de-France,2020-05-09,4149
Hauts-de-France,2020-05-10,4131
Hauts-de-France,2020-05-11,4903
Hauts-de-France,2020-05-12,5029
Hauts-de-France,2020-05-13,5017
Hauts-de-France,2020-05-14,5106
Hauts-de-France,2020-05-15,4974
Hauts-de-France,2020-05-16,4551
Hauts-de-France,2020-05-17,4296
Hauts-de-France,2020-05-18,4635
Hauts-de-France,2020-05-19,4641
Hauts-de-France,2020-05-20,4609
Hauts-de-France,2020-05-21,4214
Hauts-de-France,2020-05-22,4374
Hauts-de-France,2020-05-23,4280
Hauts-de-France,2020-05-24,4090
Hauts-de-France,2020-05-25,4613
Hauts-de-France,2020-05-26,4633
Hauts-de-France,2020-05-27,4613
Hauts-de-France,2020-05-28,4618
Hauts-de-France,2020-05-29,4554
Hauts-de-France,2020-05-30,4193
Hauts-de-France,2020-05-31,3934
Hauts-de-France,2020-06-01,4084
Hauts-de-France,2020-06-02,4569
Hauts-de-France,2020-06-03,4694
Hauts-de-France,2020-06-04,4744
Hauts-de-France,2020-06-05,4873
Hauts-de-France,2020-06-06,4437
Hauts-de-France,2020-06-07,4077
Hauts-de-France,2020-06-08,4670
Hauts-de-France,2020-06-09,4776
Hauts-de-France,2020-06-10,4695
Hauts-de-France,2020-06-11,4753
Hauts-de-France,2020-06-12,4772
Hauts-de-France,2020-06-13,4300
Hauts-de-France,2020-06-14,4043
Hauts-de-France,2020-06-15,4629
Hauts-de-France,2020-06-16,4757
Hauts-de-France,2020-06-17,4808
Hauts-de-France,2020-06-18,4823
Hauts-de-France,2020-06-19,4793
Hauts-de-France,2020-06-20,4374
Hauts-de-France,2020-06-21,4097
Hauts-de-France,2020-06-22,4699
Hauts-de-France,2020-06-23,4841
Hauts-de-France,2020-06-24,4865
Hauts-de-France,2020-06-25,4990
Hauts-de-France,2020-06-26,4916
Hauts-de-France,2020-06-27,4343
Hauts-de-France,2020-06-28,4152
Hauts-de-France,2020-06-29,4732
Hauts-de-France,2020-06-30,4819
Hauts-de-France,2020-07-01,4909
Hauts-de-France,2020-07-02,4891
Hauts-de-France,2020-07-03,4831
